DT,PRD_DE,C1_NM,LST_CHN_DE,standardized_DT,normalized_DT
105.8,2018-02-01,전북특별자치도,2018-03-19,-0.19790969711809106,50.615384615384606
100.5,2018-03-01,전북특별자치도,2018-04-16,-0.56422207136756,46.53846153846154
94.4,2018-04-01,전북특별자치도,2018-05-16,-0.9858268794660051,41.84615384615385
96.4,2018-05-01,전북특별자치도,2018-06-15,-0.847595794843564,43.38461538461539
93.0,2018-06-01,전북특별자치도,2018-07-16,-1.0825886387017143,40.769230769230774
93.8,2018-07-01,전북특별자치도,2018-08-16,-1.027296204852738,41.38461538461538
94.3,2018-08-01,전북특별자치도,2018-09-17,-0.9927384336971278,41.76923076923077
104.7,2018-09-01,전북특별자치도,2018-10-16,-0.27393679366043333,49.769230769230774
97.6,2018-10-01,전북특별자치도,2018-11-15,-0.7646571440701,44.30769230769231
93.3,2018-11-01,전북특별자치도,2018-12-20,-1.0618539760083483,41.0
90.7,2018-12-01,전북특별자치도,2019-01-16,-1.2415543860175215,39.0
90.0,2019-01-01,전북특별자치도,2019-02-18,-1.2899352656353762,38.46153846153846
91.7,2019-02-01,전북특별자치도,2019-03-19,-1.172438843706301,39.769230769230774
86.9,2019-03-01,전북특별자치도,2019-04-16,-1.5041934468001594,36.07692307692309
80.8,2019-04-01,전북특별자치도,2019-05-17,-1.9257982548986057,31.384615384615383
85.0,2019-05-01,전북특별자치도,2019-07-16,-1.635512977191479,34.61538461538461
94.9,2019-06-01,전북특별자치도,2019-07-16,-0.9512691083103948,42.23076923076924
95.7,2019-07-01,전북특별자치도,2019-08-16,-0.8959766744614186,42.846153846153854
96.8,2019-08-01,전북특별자치도,2019-09-19,-0.8199495779190763,43.69230769230769
102.8,2019-09-01,전북특별자치도,2019-10-16,-0.4052563240517528,48.3076923076923
104.9,2019-10-01,전북특별자치도,2019-11-19,-0.260113685198189,49.92307692307693
104.8,2019-11-01,전북특별자치도,2019-12-17,-0.26702523942931167,49.84615384615385
104.9,2019-12-01,전북특별자치도,2020-01-20,-0.260113685198189,49.92307692307693
109.5,2020-01-01,전북특별자치도,2020-02-18,0.057817809433425287,53.46153846153846
112.3,2020-02-01,전북특별자치도,2020-03-16,0.2513413279048427,55.61538461538461
106.4,2020-03-01,전북특별자치도,2020-04-20,-0.15644037173135814,51.07692307692307
102.4,2020-04-01,전북특별자치도,2020-05-20,-0.4329025409762405,48.00000000000001
109.1,2020-05-01,전북특별자치도,2020-06-22,0.030171592508936664,53.15384615384614
107.3,2020-06-01,전북특별자치도,2020-07-15,-0.09423638365126019,51.76923076923077
108.8,2020-07-01,전북특별자치도,2020-08-14,0.009436929815570684,52.92307692307692
113.4,2020-08-01,전북특별자치도,2020-09-15,0.32736842444718595,56.46153846153846
114.0,2020-09-01,전북특별자치도,2020-10-19,0.3688377498339179,56.92307692307692
121.4,2020-10-01,전북특별자치도,2020-11-19,0.8802927629369506,62.61538461538462
124.9,2020-11-01,전북특별자치도,2020-12-18,1.1221971610262227,65.3076923076923
126.8,2020-12-01,전북특별자치도,2021-01-15,1.253516691417541,66.76923076923077
121.6,2021-01-01,전북특별자치도,2021-02-16,0.8941158713991939,62.76923076923077
126.7,2021-02-01,전북특별자치도,2021-03-16,1.2466051371864195,66.6923076923077
124.7,2021-03-01,전북특별자치도,2021-04-16,1.1083740525639783,65.15384615384616
122.9,2021-04-01,전북특별자치도,2021-05-14,0.9839660764037815,63.76923076923078
126.6,2021-05-01,전북특별자치도,2021-07-01,1.2396935829552969,66.61538461538463
127.3,2021-06-01,전북특별자치도,2021-07-21,1.2880744625731515,67.15384615384615
126.6,2021-07-01,전북특별자치도,2021-08-13,1.2396935829552969,66.61538461538463
126.7,2021-08-01,전북특별자치도,2021-09-16,1.2466051371864195,66.6923076923077
128.7,2021-09-01,전북특별자치도,2021-10-18,1.3848362218088597,68.23076923076921
121.3,2021-10-01,전북특별자치도,2021-11-18,0.873381208705828,62.53846153846153
117.7,2021-11-01,전북특별자치도,2021-12-24,0.6245652563854343,59.769230769230774
115.6,2021-12-01,전북특별자치도,2022-01-24,0.47942261753187043,58.15384615384615
106.3,2022-01-01,전북특별자치도,2022-02-17,-0.16335192596248077,51.0
114.0,2022-02-01,전북특별자치도,2022-03-25,0.3688377498339179,56.92307692307692
115.0,2022-03-01,전북특별자치도,2022-04-15,0.4379532921451385,57.6923076923077
114.1,2022-04-01,전북특별자치도,2022-06-16,0.3757493040650396,56.99999999999999
116.3,2022-05-01,전북특별자치도,2022-06-16,0.5278034971497251,58.6923076923077
111.4,2022-06-01,전북특별자치도,2022-07-20,0.1891373398247448,54.92307692307693
102.7,2022-07-01,전북특별자치도,2022-08-17,-0.4121678782828745,48.23076923076924
99.9,2022-08-01,전북특별자치도,2022-09-19,-0.605691396754292,46.07692307692308
96.5,2022-09-01,전북특별자치도,2022-10-19,-0.8406842406124423,43.46153846153846
90.4,2022-10-01,전북특별자치도,2022-11-18,-1.2622890487108875,38.769230769230774
84.5,2022-11-01,전북특별자치도,2022-12-15,-1.6700707483470894,34.23076923076923
82.3,2022-12-01,전북특별자치도,2023-01-20,-1.8221249414317748,32.53846153846154
82.5,2023-01-01,전북특별자치도,2023-02-16,-1.8083018329695304,32.69230769230769
89.8,2023-02-01,전북특별자치도,2023-03-21,-1.3037583740976204,38.30769230769231
94.5,2023-03-01,전북특별자치도,2023-04-21,-0.9789153252348834,41.92307692307693
97.8,2023-04-01,전북특별자치도,2023-05-19,-0.7508340356078558,44.46153846153847
94.4,2023-05-01,전북특별자치도,2023-06-23,-0.9858268794660051,41.84615384615385
101.7,2023-06-01,전북특별자치도,2023-07-18,-0.48128342059409507,47.46153846153847
101.0,2023-07-01,전북특별자치도,2023-08-17,-0.5296643002119497,46.92307692307692
102.2,2023-08-01,전북특별자치도,2023-10-10,-0.44672564943848475,47.84615384615385
107.2,2023-09-01,전북특별자치도,2023-10-24,-0.10114793788238186,51.69230769230769
101.0,2023-10-01,전북특별자치도,2023-11-20,-0.5296643002119497,46.92307692307692
96.9,2023-11-01,전북특별자치도,2023-12-26,-0.8130380236879536,43.769230769230774
97.8,2023-12-01,전북특별자치도,2024-01-15,-0.7508340356078558,44.46153846153847
102.3,2024-01-01,전북특별자치도,2024-02-16,-0.4398140952073631,47.92307692307693
106.3,2024-02-01,전북특별자치도,2024-03-19,-0.16335192596248077,51.0
106.1,2014-03-01,전라남도,2014-06-11,-0.1771750344247251,50.84615384615384
105.0,2014-04-01,전라남도,2014-06-11,-0.25320213096706734,50.0
99.5,2014-05-01,전라남도,2014-06-11,-0.6333376136787805,45.76923076923077
102.4,2014-06-01,전라남도,2014-07-14,-0.4329025409762405,48.00000000000001
103.5,2014-07-01,전라남도,2014-08-14,-0.35687544443389824,48.84615384615385
108.5,2014-08-01,전라남도,2014-09-16,-0.011297732877795294,52.69230769230768
111.9,2014-09-01,전라남도,2014-10-16,0.22369511098035508,55.307692307692314
111.7,2014-10-01,전라남도,2014-11-24,0.20987200251811078,55.15384615384615
108.3,2014-11-01,전라남도,2014-12-18,-0.02512084134003961,52.53846153846153
104.0,2014-12-01,전라남도,2015-01-09,-0.3223176732782879,49.230769230769226
109.2,2015-01-01,전라남도,2015-02-24,0.03708314674005931,53.23076923076924
112.9,2015-02-01,전라남도,2015-03-17,0.2928106532915757,56.07692307692308
119.9,2015-03-01,전라남도,2015-04-16,0.7766194494701197,61.46153846153847
119.8,2015-04-01,전라남도,2015-05-14,0.7697078952389971,61.38461538461538
116.1,2015-05-01,전라남도,2015-06-15,0.5139803886874807,58.538461538461526
117.2,2015-06-01,전라남도,2015-07-15,0.5900074852298239,59.384615384615394
117.1,2015-07-01,전라남도,2015-08-17,0.5830959309987014,59.30769230769231
120.9,2015-08-01,전라남도,2015-09-16,0.8457349917813404,62.23076923076923
117.4,2015-09-01,전라남도,2015-10-15,0.6038305936920683,59.53846153846154
123.7,2015-10-01,전라남도,2015-11-17,1.0392585102527578,64.38461538461539
120.4,2015-11-01,전라남도,2015-12-15,0.81117722062573,61.846153846153854
110.4,2015-12-01,전라남도,2016-01-15,0.12002179751352421,54.15384615384615
116.1,2016-01-01,전라남도,2016-02-19,0.5139803886874807,58.538461538461526
117.2,2016-02-01,전라남도,2016-03-16,0.5900074852298239,59.384615384615394
117.5,2016-03-01,전라남도,2016-04-15,0.6107421479231899,59.61538461538461
117.8,2016-04-01,전라남도,2016-05-16,0.6314768106165559,59.84615384615385
113.4,2016-05-01,전라남도,2016-06-16,0.32736842444718595,56.46153846153846
120.5,2016-06-01,전라남도,2016-07-15,0.8180887748568517,61.92307692307693
121.7,2016-07-01,전라남도,2016-08-16,0.9010274256303166,62.846153846153854
123.4,2016-08-01,전라남도,2016-09-20,1.0185238475593918,64.15384615384616
120.7,2016-09-01,전라남도,2016-10-18,0.831911883319096,62.07692307692307
124.3,2016-10-01,전라남도,2016-11-17,1.0807278356394898,64.84615384615384
120.2,2016-11-01,전라남도,2016-12-19,0.7973541121634857,61.6923076923077
116.6,2016-12-01,전라남도,2017-01-17,0.5485381598430911,58.92307692307692
118.2,2017-01-01,전라남도,2017-02-27,0.6591230275410446,60.15384615384616
119.4,2017-02-01,전라남도,2017-03-21,0.7420616783145094,61.07692307692307
121.9,2017-03-01,전라남도,2017-04-18,0.9148505340925609,63.0
119.1,2017-04-01,전라남도,2017-05-17,0.7213270156211425,60.84615384615384
118.1,2017-05-01,전라남도,2017-06-19,0.6522114733099219,60.07692307692307
120.8,2017-06-01,전라남도,2017-07-18,0.8388234375502177,62.15384615384616
122.2,2017-07-01,전라남도,2017-08-16,0.9355851967859269,63.23076923076923
123.7,2017-08-01,전라남도,2017-09-18,1.0392585102527578,64.38461538461539
122.5,2017-09-01,전라남도,2017-10-17,0.9563198594792929,63.46153846153846
124.7,2017-10-01,전라남도,2017-11-16,1.1083740525639783,65.15384615384616
118.4,2017-11-01,전라남도,2017-12-15,0.6729461360032889,60.30769230769232
114.6,2017-12-01,전라남도,2018-01-16,0.41030707522064985,57.38461538461538
120.5,2018-01-01,전라남도,2018-02-20,0.8180887748568517,61.92307692307693
120.7,2018-02-01,전라남도,2018-03-19,0.831911883319096,62.07692307692307
118.2,2018-03-01,전라남도,2018-04-16,0.6591230275410446,60.15384615384616
114.5,2018-04-01,전라남도,2018-05-16,0.4033955209895282,57.307692307692314
116.2,2018-05-01,전라남도,2018-06-15,0.5208919429186034,58.61538461538461
106.4,2018-06-01,전라남도,2018-07-16,-0.15644037173135814,51.07692307692307
109.7,2018-07-01,전라남도,2018-08-16,0.0716409178956696,53.615384615384606
113.2,2018-08-01,전라남도,2018-09-17,0.3135453159849416,56.307692307692314
116.6,2018-09-01,전라남도,2018-10-16,0.5485381598430911,58.92307692307692
118.5,2018-10-01,전라남도,2018-11-15,0.6798576902344106,60.38461538461538
115.2,2018-11-01,전라남도,2018-12-20,0.45177640060738283,57.84615384615385
107.4,2018-12-01,전라남도,2019-01-16,-0.08732482942013754,51.846153846153854
111.4,2019-01-01,전라남도,2019-02-18,0.1891373398247448,54.92307692307693
112.6,2019-02-01,전라남도,2019-03-19,0.2720759905982087,55.84615384615385
108.1,2019-03-01,전라남도,2019-04-16,-0.03894394980228392,52.38461538461539
105.1,2019-04-01,전라남도,2019-05-17,-0.24629057673594568,50.07692307692307
103.3,2019-05-01,전라남도,2019-07-16,-0.3706985528961425,48.69230769230769
106.5,2019-06-01,전라남도,2019-07-16,-0.14952881750023647,51.153846153846146
108.7,2019-07-01,전라남도,2019-08-16,0.0025253755844490185,52.846153846153854
113.0,2019-08-01,전라남도,2019-09-19,0.29972220752269735,56.15384615384615
115.1,2019-09-01,전라남도,2019-10-16,0.44486484637626017,57.769230769230774
116.2,2019-10-01,전라남도,2019-11-19,0.5208919429186034,58.61538461538461
115.8,2019-11-01,전라남도,2019-12-17,0.49324572599411476,58.30769230769231
112.8,2019-12-01,전라남도,2020-01-20,0.285899099060453,55.99999999999999
113.9,2020-01-01,전라남도,2020-02-18,0.36192619560279626,56.846153846153854
117.0,2020-02-01,전라남도,2020-03-16,0.5761843767675796,59.23076923076923
110.9,2020-03-01,전라남도,2020-04-20,0.1545795686691345,54.53846153846155
114.5,2020-04-01,전라남도,2020-05-20,0.4033955209895282,57.307692307692314
116.0,2020-05-01,전라남도,2020-06-22,0.5070688344563591,58.46153846153847
113.0,2020-06-01,전라남도,2020-07-15,0.29972220752269735,56.15384615384615
116.1,2020-07-01,전라남도,2020-08-14,0.5139803886874807,58.538461538461526
117.6,2020-08-01,전라남도,2020-09-15,0.6176537021543116,59.692307692307686
119.1,2020-09-01,전라남도,2020-10-19,0.7213270156211425,60.84615384615384
121.3,2020-10-01,전라남도,2020-11-19,0.873381208705828,62.53846153846153
122.6,2020-11-01,전라남도,2020-12-18,0.9632314137104145,63.53846153846153
119.8,2020-12-01,전라남도,2021-01-15,0.7697078952389971,61.38461538461538
120.6,2021-01-01,전라남도,2021-02-16,0.8250003290879734,61.999999999999986
116.2,2021-02-01,전라남도,2021-03-16,0.5208919429186034,58.61538461538461
115.3,2021-03-01,전라남도,2021-04-16,0.4586879548385045,57.92307692307692
111.2,2021-04-01,전라남도,2021-05-14,0.1753142313625005,54.76923076923078
111.5,2021-05-01,전라남도,2021-07-01,0.19604889405586645,55.00000000000001
111.7,2021-06-01,전라남도,2021-07-21,0.20987200251811078,55.15384615384615
110.7,2021-07-01,전라남도,2021-08-13,0.14075646020689017,54.38461538461539
112.5,2021-08-01,전라남도,2021-09-16,0.26516443636708703,55.769230769230774
114.5,2021-09-01,전라남도,2021-10-18,0.4033955209895282,57.307692307692314
111.1,2021-10-01,전라남도,2021-11-18,0.16840267713137783,54.69230769230769
105.0,2021-11-01,전라남도,2021-12-24,-0.25320213096706734,50.0
100.0,2021-12-01,전라남도,2022-01-24,-0.5987798425231703,46.15384615384615
99.0,2022-01-01,전라남도,2022-02-17,-0.6678953848343908,45.38461538461539
100.6,2022-02-01,전라남도,2022-03-25,-0.5573105171364383,46.61538461538461
99.0,2022-03-01,전라남도,2022-04-15,-0.6678953848343908,45.38461538461539
104.8,2022-04-01,전라남도,2022-06-16,-0.26702523942931167,49.84615384615385
104.4,2022-05-01,전라남도,2022-06-16,-0.29467145635379927,49.53846153846154
99.6,2022-06-01,전라남도,2022-07-20,-0.6264260594476588,45.84615384615384
100.8,2022-07-01,전라남도,2022-08-17,-0.543487408674194,46.76923076923077
95.2,2022-08-01,전라남도,2022-09-19,-0.9305344456170288,42.46153846153846
91.6,2022-09-01,전라남도,2022-10-19,-1.1793503979374236,39.692307692307686
85.7,2022-10-01,전라남도,2022-11-18,-1.5871320975736245,35.15384615384616
77.5,2022-11-01,전라남도,2022-12-15,-2.1538795445256333,28.84615384615385
79.7,2022-12-01,전라남도,2023-01-20,-2.001825351440948,30.538461538461537
86.1,2023-01-01,전라남도,2023-02-16,-1.5594858806491367,35.46153846153845
89.8,2023-02-01,전라남도,2023-03-21,-1.3037583740976204,38.30769230769231
97.7,2023-03-01,전라남도,2023-04-21,-0.7577455898389774,44.38461538461539
98.1,2023-04-01,전라남도,2023-05-19,-0.7300993729144898,44.69230769230769
91.6,2023-05-01,전라남도,2023-06-23,-1.1793503979374236,39.692307692307686
96.9,2023-06-01,전라남도,2023-07-18,-0.8130380236879536,43.769230769230774
102.8,2023-07-01,전라남도,2023-08-17,-0.4052563240517528,48.3076923076923
104.9,2023-08-01,전라남도,2023-10-10,-0.260113685198189,49.92307692307693
103.1,2023-09-01,전라남도,2023-10-24,-0.38452166135838683,48.53846153846153
101.1,2023-10-01,전라남도,2023-11-20,-0.522752745980828,47.0
102.9,2023-11-01,전라남도,2023-12-26,-0.39834476982063016,48.38461538461539
101.1,2023-12-01,전라남도,2024-01-15,-0.522752745980828,47.0
96.6,2024-01-01,전라남도,2024-02-16,-0.8337726863813206,43.53846153846154
100.4,2024-02-01,전라남도,2024-03-19,-0.5711336255986816,46.46153846153847
121.7,2014-03-01,경상북도,2014-06-11,0.9010274256303166,62.846153846153854
122.4,2014-04-01,경상북도,2014-06-11,0.9494083052481712,63.384615384615394
121.6,2014-05-01,경상북도,2014-06-11,0.8941158713991939,62.76923076923077
107.8,2014-06-01,경상북도,2014-07-14,-0.0596786124956499,52.15384615384615
114.2,2014-07-01,경상북도,2014-08-14,0.38266085829616225,57.07692307692308
117.3,2014-08-01,경상북도,2014-09-16,0.5969190394609456,59.46153846153845
121.4,2014-09-01,경상북도,2014-10-16,0.8802927629369506,62.61538461538462
124.2,2014-10-01,경상북도,2014-11-24,1.073816281408368,64.76923076923077
119.1,2014-11-01,경상북도,2014-12-18,0.7213270156211425,60.84615384615384
111.3,2014-12-01,경상북도,2015-01-09,0.18222578559362215,54.84615384615385
118.5,2015-01-01,경상북도,2015-02-24,0.6798576902344106,60.38461538461538
119.7,2015-02-01,경상북도,2015-03-17,0.7627963410078754,61.30769230769231
123.5,2015-03-01,경상북도,2015-04-16,1.0254354017905134,64.23076923076924
125.8,2015-04-01,경상북도,2015-05-14,1.1844011491063207,65.99999999999999
118.7,2015-05-01,경상북도,2015-06-15,0.6936807986966549,60.53846153846154
117.2,2015-06-01,경상북도,2015-07-15,0.5900074852298239,59.384615384615394
118.9,2015-07-01,경상북도,2015-08-17,0.7075039071588992,60.6923076923077
118.3,2015-08-01,경상북도,2015-09-16,0.6660345817721662,60.23076923076923
118.9,2015-09-01,경상북도,2015-10-15,0.7075039071588992,60.6923076923077
117.8,2015-10-01,경상북도,2015-11-17,0.6314768106165559,59.84615384615385
112.4,2015-11-01,경상북도,2015-12-15,0.25825288213596537,55.69230769230769
99.1,2015-12-01,경상북도,2016-01-15,-0.6609838306032692,45.46153846153845
96.0,2016-01-01,경상북도,2016-02-19,-0.8752420117680526,43.07692307692308
96.7,2016-02-01,경상북도,2016-03-16,-0.826861132150198,43.61538461538462
98.7,2016-03-01,경상북도,2016-04-15,-0.6886300475277568,45.15384615384615
98.4,2016-04-01,경상북도,2016-05-16,-0.7093647102211228,44.92307692307693
96.5,2016-05-01,경상북도,2016-06-16,-0.8406842406124423,43.46153846153846
96.9,2016-06-01,경상북도,2016-07-15,-0.8130380236879536,43.769230769230774
97.7,2016-07-01,경상북도,2016-08-16,-0.7577455898389774,44.38461538461539
100.2,2016-08-01,경상북도,2016-09-20,-0.584956734060926,46.307692307692314
100.0,2016-09-01,경상북도,2016-10-18,-0.5987798425231703,46.15384615384615
96.4,2016-10-01,경상북도,2016-11-17,-0.847595794843564,43.38461538461539
94.8,2016-11-01,경상북도,2016-12-19,-0.9581806625415175,42.15384615384615
96.3,2016-12-01,경상북도,2017-01-17,-0.8545073490746866,43.30769230769231
94.3,2017-01-01,경상북도,2017-02-27,-0.9927384336971278,41.76923076923077
98.8,2017-02-01,경상북도,2017-03-21,-0.6817184932966351,45.230769230769226
99.2,2017-03-01,경상북도,2017-04-18,-0.6540722763721465,45.53846153846154
96.0,2017-04-01,경상북도,2017-05-17,-0.8752420117680526,43.07692307692308
97.1,2017-05-01,경상북도,2017-06-19,-0.7992149152257103,43.92307692307692
92.8,2017-06-01,경상북도,2017-07-18,-1.0964117471639587,40.615384615384606
90.9,2017-07-01,경상북도,2017-08-16,-1.2277312775552771,39.15384615384616
90.9,2017-08-01,경상북도,2017-09-18,-1.2277312775552771,39.15384615384616
99.1,2017-09-01,경상북도,2017-10-17,-0.6609838306032692,45.46153846153845
95.1,2017-10-01,경상북도,2017-11-16,-0.9374459998481515,42.38461538461538
92.6,2017-11-01,경상북도,2017-12-15,-1.110234855626203,40.46153846153846
92.9,2017-12-01,경상북도,2018-01-16,-1.089500192932836,40.69230769230769
90.7,2018-01-01,경상북도,2018-02-20,-1.2415543860175215,39.0
89.8,2018-02-01,경상북도,2018-03-19,-1.3037583740976204,38.30769230769231
89.4,2018-03-01,경상북도,2018-04-16,-1.331404591022108,38.00000000000001
86.9,2018-04-01,경상북도,2018-05-16,-1.5041934468001594,36.07692307692309
84.1,2018-05-01,경상북도,2018-06-15,-1.697716965271578,33.92307692307692
80.4,2018-06-01,경상북도,2018-07-16,-1.9534444718230932,31.07692307692308
78.8,2018-07-01,경상북도,2018-08-16,-2.064029339521047,29.846153846153843
82.3,2018-08-01,경상북도,2018-09-17,-1.8221249414317748,32.53846153846154
86.9,2018-09-01,경상북도,2018-10-16,-1.5041934468001594,36.07692307692309
81.2,2018-10-01,경상북도,2018-11-15,-1.898152037974117,31.692307692307697
77.6,2018-11-01,경상북도,2018-12-20,-2.146967990294512,28.92307692307692
82.6,2018-12-01,경상북도,2019-01-16,-1.8013902787384088,32.76923076923076
78.6,2019-01-01,경상북도,2019-02-18,-2.077852447983291,29.69230769230769
81.4,2019-02-01,경상북도,2019-03-19,-1.8843289295118728,31.84615384615385
77.7,2019-03-01,경상북도,2019-04-16,-2.140056436063389,29.000000000000004
73.9,2019-04-01,경상북도,2019-05-17,-2.402695496846027,26.07692307692308
77.0,2019-05-01,경상북도,2019-07-16,-2.1884373156812438,28.46153846153846
87.3,2019-06-01,경상북도,2019-07-16,-1.4765472298756719,36.38461538461538
88.5,2019-07-01,경상북도,2019-08-16,-1.393608579102207,37.30769230769231
93.8,2019-08-01,경상북도,2019-09-19,-1.027296204852738,41.38461538461538
95.9,2019-09-01,경상북도,2019-10-16,-0.8821535659991743,43.00000000000001
97.6,2019-10-01,경상북도,2019-11-19,-0.7646571440701,44.30769230769231
95.6,2019-11-01,경상북도,2019-12-17,-0.9028882286925413,42.76923076923077
96.4,2019-12-01,경상북도,2020-01-20,-0.847595794843564,43.38461538461539
99.3,2020-01-01,경상북도,2020-02-18,-0.6471607221410248,45.61538461538461
103.9,2020-02-01,경상북도,2020-03-16,-0.3292292275094096,49.15384615384616
96.2,2020-03-01,경상북도,2020-04-20,-0.8614189033058083,43.23076923076923
95.5,2020-04-01,경상북도,2020-05-20,-0.9097997829236629,42.69230769230769
101.8,2020-05-01,경상북도,2020-06-22,-0.4743718663629734,47.53846153846154
109.5,2020-06-01,경상북도,2020-07-15,0.057817809433425287,53.46153846153846
107.8,2020-07-01,경상북도,2020-08-14,-0.0596786124956499,52.15384615384615
107.2,2020-08-01,경상북도,2020-09-15,-0.10114793788238186,51.69230769230769
112.8,2020-09-01,경상북도,2020-10-19,0.285899099060453,55.99999999999999
121.5,2020-10-01,경상북도,2020-11-19,0.8872043171680722,62.69230769230769
131.7,2020-11-01,경상북도,2020-12-18,1.5921828487425214,70.53846153846153
131.6,2020-12-01,경상북도,2021-01-15,1.5852712945113998,70.46153846153845
120.8,2021-01-01,경상북도,2021-02-16,0.8388234375502177,62.15384615384616
121.0,2021-02-01,경상북도,2021-03-16,0.852646546012462,62.30769230769231
120.4,2021-03-01,경상북도,2021-04-16,0.81117722062573,61.846153846153854
118.6,2021-04-01,경상북도,2021-05-14,0.6867692444655322,60.46153846153845
118.0,2021-05-01,경상북도,2021-07-01,0.6452999190788002,60.0
120.8,2021-06-01,경상북도,2021-07-21,0.8388234375502177,62.15384615384616
118.8,2021-07-01,경상북도,2021-08-13,0.7005923529277766,60.61538461538461
124.3,2021-08-01,경상북도,2021-09-16,1.0807278356394898,64.84615384615384
126.4,2021-09-01,경상북도,2021-10-18,1.2258704744930535,66.46153846153847
126.2,2021-10-01,경상북도,2021-11-18,1.2120473660308093,66.3076923076923
113.9,2021-11-01,경상북도,2021-12-24,0.36192619560279626,56.846153846153854
109.4,2021-12-01,경상북도,2022-01-24,0.05090625520230362,53.38461538461539
106.9,2022-01-01,경상북도,2022-02-17,-0.12188260057574783,51.46153846153847
108.0,2022-02-01,경상북도,2022-03-25,-0.04585550403340559,52.307692307692314
108.8,2022-03-01,경상북도,2022-04-15,0.009436929815570684,52.92307692307692
107.9,2022-04-01,경상북도,2022-06-16,-0.05276705826452725,52.23076923076923
106.9,2022-05-01,경상북도,2022-06-16,-0.12188260057574783,51.46153846153847
104.9,2022-06-01,경상북도,2022-07-20,-0.260113685198189,49.92307692307693
99.3,2022-07-01,경상북도,2022-08-17,-0.6471607221410248,45.61538461538461
96.7,2022-08-01,경상북도,2022-09-19,-0.826861132150198,43.61538461538462
93.2,2022-09-01,경상북도,2022-10-19,-1.06876553023947,40.92307692307692
87.9,2022-10-01,경상북도,2022-11-18,-1.435077904488939,36.846153846153854
85.2,2022-11-01,경상북도,2022-12-15,-1.6216898687292347,34.76923076923077
84.4,2022-12-01,경상북도,2023-01-20,-1.676982302578211,34.15384615384616
84.5,2023-01-01,경상북도,2023-02-16,-1.6700707483470894,34.23076923076923
93.8,2023-02-01,경상북도,2023-03-21,-1.027296204852738,41.38461538461538
93.0,2023-03-01,경상북도,2023-04-21,-1.0825886387017143,40.769230769230774
97.5,2023-04-01,경상북도,2023-05-19,-0.7715686983012217,44.23076923076923
99.6,2023-05-01,경상북도,2023-06-23,-0.6264260594476588,45.84615384615384
104.5,2023-06-01,경상북도,2023-07-18,-0.2877599021226776,49.61538461538461
101.9,2023-07-01,경상북도,2023-08-17,-0.46746031213185074,47.61538461538461
106.1,2023-08-01,경상북도,2023-10-10,-0.1771750344247251,50.84615384615384
109.1,2023-09-01,경상북도,2023-10-24,0.030171592508936664,53.15384615384614
103.3,2023-10-01,경상북도,2023-11-20,-0.3706985528961425,48.69230769230769
94.9,2023-11-01,경상북도,2023-12-26,-0.9512691083103948,42.23076923076924
97.3,2023-12-01,경상북도,2024-01-15,-0.785391806763466,44.07692307692307
98.4,2024-01-01,경상북도,2024-02-16,-0.7093647102211228,44.92307692307693
97.8,2024-02-01,경상북도,2024-03-19,-0.7508340356078558,44.46153846153847
117.3,2014-03-01,경상남도,2014-06-11,0.5969190394609456,59.46153846153845
116.2,2014-04-01,경상남도,2014-06-11,0.5208919429186034,58.61538461538461
113.0,2014-05-01,경상남도,2014-06-11,0.29972220752269735,56.15384615384615
106.4,2014-06-01,경상남도,2014-07-14,-0.15644037173135814,51.07692307692307
112.4,2014-07-01,경상남도,2014-08-14,0.25825288213596537,55.69230769230769
117.7,2014-08-01,경상남도,2014-09-16,0.6245652563854343,59.769230769230774
121.1,2014-09-01,경상남도,2014-10-16,0.8595581002435837,62.38461538461538
123.4,2014-10-01,경상남도,2014-11-24,1.0185238475593918,64.15384615384616
115.6,2014-11-01,경상남도,2014-12-18,0.47942261753187043,58.15384615384615
106.6,2014-12-01,경상남도,2015-01-09,-0.1426172632691148,51.230769230769226
117.7,2015-01-01,경상남도,2015-02-24,0.6245652563854343,59.769230769230774
120.1,2015-02-01,경상남도,2015-03-17,0.7904425579323631,61.61538461538461
123.6,2015-03-01,경상남도,2015-04-16,1.0323469560216352,64.3076923076923
127.5,2015-04-01,경상남도,2015-05-14,1.3018975710353957,67.3076923076923
120.9,2015-05-01,경상남도,2015-06-15,0.8457349917813404,62.23076923076923
115.9,2015-06-01,경상남도,2015-07-15,0.5001572802252374,58.38461538461539
120.6,2015-07-01,경상남도,2015-08-17,0.8250003290879734,61.999999999999986
120.6,2015-08-01,경상남도,2015-09-16,0.8250003290879734,61.999999999999986
118.9,2015-09-01,경상남도,2015-10-15,0.7075039071588992,60.6923076923077
121.0,2015-10-01,경상남도,2015-11-17,0.852646546012462,62.30769230769231
115.0,2015-11-01,경상남도,2015-12-15,0.4379532921451385,57.6923076923077
100.7,2015-12-01,경상남도,2016-01-15,-0.5503989629053156,46.69230769230769
106.8,2016-01-01,경상남도,2016-02-19,-0.12879415480687048,51.38461538461539
109.1,2016-02-01,경상남도,2016-03-16,0.030171592508936664,53.15384615384614
107.0,2016-03-01,경상남도,2016-04-15,-0.11497104634462617,51.53846153846153
106.0,2016-04-01,경상남도,2016-05-16,-0.18408658865584676,50.76923076923078
106.0,2016-05-01,경상남도,2016-06-16,-0.18408658865584676,50.76923076923078
100.2,2016-06-01,경상남도,2016-07-15,-0.584956734060926,46.307692307692314
