년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
201905,50평 이상,165.1717,92900,1,1856.0685638036057
201906,20평 미만,6511.9772,4063436,132,2059.1808583113584
201906,20~30평,11164.9937,6044400,138,1786.523175557188
201906,30~40평,1150.9184,657550,10,1885.3769302845449
201906,40~50평,1373.3593,754200,10,1812.2424335714622
201907,20평 미만,7455.3491,4685050,153,2073.7680814973505
201907,20~30평,10705.3609,6025771,131,1857.4847205758376
201907,30~40평,2018.5891,1037400,18,1695.9469364022623
201907,40~50평,716.4071,350800,5,1615.896883210677
201907,50평 이상,165.1717,85500,1,1708.2224134037488
201908,20평 미만,6036.773,3619781,121,1978.7521081213422
201908,20~30평,7804.5858,4307710,95,1821.4218363772745
201908,30~40평,1412.4011,713800,12,1667.7557104706304
201908,40~50평,716.5509999999999,362500,5,1669.4554888626212
201908,50평 이상,495.51509999999996,259500,3,1728.2016229172432
201909,20평 미만,6444.5832,4124543,125,2112.0049935890343
201909,20~30평,10614.8948,5977670,129,1858.361422479665
201909,30~40평,863.9045,620000,8,2368.3173313716966
201909,40~50평,968.0500999999999,484400,7,1651.2781724830152
201909,50평 이상,406.1417,131000,2,1064.4068314088408
201910,20평 미만,9036.7171,5786850,182,2113.2237281169287
201910,20~30평,16983.4629,9650680,206,1875.1914251833764
201910,30~40평,1712.1301,996100,15,1919.9066706437786
201910,40~50평,1904.0487,1085450,14,1881.2465248394117
201910,50평 이상,165.1717,75000,1,1498.4407135120605
201911,20평 미만,9573.593499999999,6355000,191,2190.556764291277
201911,20~30평,16651.6824,10103780,204,2002.3486635800832
201911,30~40평,2064.5531,1209100,18,1932.6361719638014
201911,40~50평,2585.4326,1518800,19,1938.5691972786292
201912,20평 미만,10709.4522,7328630,216,2258.2367938483353
201912,20~30평,14694.6099,8729300,182,1960.3575866277333
201912,30~40평,3625.3887,2258900,32,2056.157454233804
201912,40~50평,1437.1751,825500,10,1895.4892831082311
201912,50평 이상,165.1717,88000,1,1758.1704371874846
202001,20평 미만,8554.8974,5848800,171,2256.139272926873
202001,20~30평,13032.1174,7868400,161,1992.4406144468894
202001,30~40평,3491.4479,2105550,30,1990.0955703792686
202001,40~50평,628.053,272450,4,1431.5431977874478
202001,50평 이상,240.97,61000,1,835.3736979707018
202002,20평 미만,11916.2901,8126050,237,2250.361880666198
202002,20~30평,24765.4612,14880700,304,1982.8546540453685
202002,30~40평,2126.8704,1117100,18,1733.2649887835198
202002,40~50평,997.21,530800,7,1756.5407486888416
202002,50평 이상,740.4634,297100,4,1324.0762473877844
202003,20평 미만,7166.3402,4602210,146,2119.253702189578
202003,20~30평,12964.4656,7307880,158,1860.1618257215323
202003,30~40평,1494.534,938200,13,2071.588869841703
202003,40~50평,538.26,297700,4,1825.1588451677628
202004,20평 미만,4891.969,3260550,100,2199.4855241314895
202004,20~30평,7545.6434,4162350,93,1820.3557035308613
202004,30~40평,818.0352,439700,7,1773.774527061916
202004,40~50평,610.0699999999999,296400,4,1603.2914255741146
202004,50평 이상,169.55,57000,1,1109.4072544971982
202005,20평 미만,7030.1674,4519050,141,2121.2674110718895
202005,20~30평,11912.7218,6633740,146,1837.6440218724827
202005,30~40평,1244.1838,703450,11,1865.789443649724
202005,40~50평,576.251,273500,4,1566.2445705083376
202006,20평 미만,22256.9406,14778100,442,2191.124596881927
202006,20~30평,33919.4549,19889070,416,1934.9936841113565
202006,30~40평,4000.0672,2552900,35,2106.107117400428
