년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
202002,20~30평,15638.8669,14479589,189,3055.37760539416
202002,30~40평,3147.66,2552200,28,2675.7210117992413
202002,40~50평,593.14,424000,4,2358.9709006305425
202002,50평 이상,901.89,480000,4,1756.3117453347968
202003,20평 미만,3558.252,3943200,83,3657.009115711872
202003,20~30평,6607.255,5866750,79,2930.15405035828
202003,30~40평,998.79,786500,9,2598.5942991019133
202003,40~50평,133.97,139000,1,3423.9008733298497
202004,20평 미만,2871.559,3141950,67,3610.733751248015
202004,20~30평,3440.998,3174550,41,3044.4699473815444
202004,30~40평,1459.15,1411700,13,3192.6875235582356
202004,40~50평,696.16,536800,5,2544.5874511606526
202004,50평 이상,572.35,267000,3,1539.4426487289245
202005,20평 미만,6848.629,8004990,156,3857.1905413477643
202005,20~30평,10882.789,11084800,132,3361.256016265683
202005,30~40평,3259.027,3066300,29,3104.850005845303
202005,40~50평,410.03,376000,3,3026.1200399970735
202005,50평 이상,190.32,137000,1,2375.4728877679695
202006,20평 미만,18432.44,24913810,342,4460.373830051801
202006,20~30평,36371.055,40033690,438,3632.316329564814
202006,30~40평,11255.983,11073200,98,3246.4121525414525
202006,40~50평,2798.31,2378600,20,2805.0430438371727
202006,50평 이상,244.59,131000,1,1767.4475653133816
202007,20평 미만,10306.337,14186162,206,4542.286420480914
202007,20~30평,23941.1189,26792058,289,3692.968226309589
202007,30~40평,7617.256,7670800,66,3323.1966997039353
202007,40~50평,969.3199999999999,892800,7,3039.491602360418
202007,50평 이상,394.07000000000005,328000,2,2746.7201258659625
202008,20평 미만,5532.6296,8178150,103,4877.950802996101
202008,20~30평,14600.838,17018260,177,3846.3722424699185
202008,30~40평,3434.141,3492600,31,3356.1755326877956
202008,40~50평,871.95,640900,6,2425.563392396353
202008,50평 이상,173.58,140000,1,2661.5969581749046
202009,20평 미만,3996.549,5469452,80,4516.194246586242
202009,20~30평,8358.9269,10309056,101,4069.886626236676
202009,30~40평,2674.474,2959200,24,3651.319848314098
202009,40~50평,712.44,635500,5,2943.616304530907
202009,50평 이상,165.24,70000,1,1397.9665940450254
202010,20평 미만,3740.159,5305300,79,4680.948055951631
202010,20~30평,7981.9439999999995,9325850,97,3855.6152486161263
202010,30~40평,2577.41,2851100,23,3650.4203832529556
202010,50평 이상,186.76,73500,1,1298.7256371814092
202011,20평 미만,6911.7305,10626250,137,5073.49425733541
202011,20~30평,13859.7842,18216600,166,4337.353246813179
202011,30~40평,3501.132,3490100,31,3289.60176308691
202011,40~50평,426.78,411000,3,3177.98397300717
202012,20평 미만,6698.0142,11053300,132,5445.776749771597
202012,20~30평,15235.706,20263640,182,4389.032710397536
202012,30~40평,3307.352,4116150,29,4107.000101591847
202012,40~50평,411.84000000000003,400500,3,3209.134615384615
202012,50평 이상,177.99,200000,1,3708.073487274566
202101,20평 미만,6973.347,11615700,147,5496.90270683504
202101,20~30평,11029.689,15042550,133,4500.617832470162
202101,30~40평,2144.637,2530700,19,3894.0436073797096
202101,40~50평,951.95,1032000,7,3577.4988182152424
202101,50평 이상,533.97,588000,3,3633.912017529074
202102,20평 미만,3559.6295,5686700,78,5271.927879011004
202102,20~30평,5790.551,7635450,70,4351.39678417477
202102,30~40평,2082.179,2464400,18,3905.7737110978446
202103,20평 미만,4084.0945,6065530,89,4901.024939555145
202103,20~30평,8206.305,10293323,100,4139.252184753064
202103,30~40평,1865.4270000000001,2058200,16,3641.021599880349
202103,40~50평,264.88,240000,2,2990.033222591362
202103,50평 이상,226.94,174000,1,2530.1841896536525
202104,20평 미만,3118.9027,4610502,89,4878.208159555603
202104,20~30평,4970.946,6074295,60,4032.4665566674835
202104,30~40평,446.962,609627,4,4500.984647464438
202104,40~50평,581.19,611000,4,3469.261343106385
202104,50평 이상,691.64,464000,3,2213.868486495865
202105,20평 미만,5082.8611,8049940,174,5226.348207705301
202105,20~30평,6798.799,9441050,82,4582.495378963255
202105,30~40평,1053.162,1074500,9,3366.860938772952
202105,40~50평,413.26,455800,3,3639.6941392827757
202105,50평 이상,208.32,148500,1,2352.3905529953918
202106,20평 미만,3562.418,5809346,79,5381.412793220784
202106,20~30평,6265.322,8699300,75,4581.997541387338
202106,30~40평,1279.124,1625000,11,4192.3222455367895
202106,40~50평,132.44,130000,1,3239.2026578073087
202106,50평 이상,543.609,760000,3,4613.610149942329
202107,20평 미만,3956.5873,6757200,82,5635.856941662831
202107,20~30평,6727.3023,9499010,81,4659.629016522715
202107,30~40평,1416.402,1834722,13,4274.621611661096
202107,40~50평,133.65,178500,1,4407.407407407407
202108,20평 미만,4145.8268,7514000,90,5981.00239016256
202108,20~30평,7077.7927,10226880,85,4768.252678550475
202108,30~40평,1933.1950000000002,2704900,17,4617.314859597712
202108,40~50평,280.19,340000,2,4004.4255683643237
202109,20평 미만,2433.2058,4368650,55,5924.918064883783
202109,20~30평,4857.061,7438200,58,5053.685757704093
202109,30~40평,1160.122,1392500,10,3961.0058252494127
202109,50평 이상,355.98,457000,2,4236.473959211192
202110,20평 미만,2419.125,3914980,58,5340.540071306774
202110,20~30평,4837.011,7154490,58,4881.07573044593
202110,30~40평,678.492,994700,6,4837.9494526096105
202110,50평 이상,340.579,516000,2,4999.721063248175
202111,20평 미만,1769.369,2448198,53,4566.064738333271
202111,20~30평,1560.674,2341700,19,4951.456870557207
202111,30~40평,443.74,670000,4,4982.647496281606
202111,40~50평,144.5,135000,1,3083.044982698962
202112,20평 미만,1395.7008,2347550,35,5550.555677835822
202112,20~30평,2410.88,3648800,29,4994.458455003981
202112,30~40평,127.33,185800,1,4815.3616586821645
202112,40~50평,162.1,213000,1,4336.212214682295
202112,50평 이상,391.9,288000,2,2425.1084460321513
202201,20평 미만,1155.932,1830700,31,5226.354145399556
202201,20~30평,1664.7468999999999,2582510,20,5119.266478285678
202201,50평 이상,180.17,58000,1,1062.330021646223
202202,20평 미만,591.1419999999999,812500,21,4535.712231578876
202202,20~30평,802.446,1065700,10,4382.612661786587
