년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
202210,30~40평,119.78,101000,1,2782.6014359659375
202210,40~50평,134.99,133000,1,3251.351951996444
202211,20평 미만,921.85,832890,21,2981.5447198568095
202211,20~30평,1249.0999,1283500,15,3390.881706098928
202211,30~40평,358.68,336000,3,3091.334894613583
202211,40~50평,279.003,250000,2,2956.9574520704077
202211,50평 이상,192.22,200000,1,3433.565705961918
202212,20평 미만,1181.258,1245650,27,3479.887543618752
202212,20~30평,1753.4653,1831300,21,3446.4839423968065
202212,30~40평,607.72,595500,5,3233.643783321266
202301,20평 미만,1230.8415,1495150,24,4008.6355554309794
202301,20~30평,1996.045,1974850,24,3264.958956336154
202301,30~40평,247.01999999999998,237500,2,3172.8200145737187
202301,40~50평,431.21299999999997,411500,3,3149.139752280196
202302,20평 미만,4402.6234,5290340,84,3965.3907259021967
202302,20~30평,4578.9066,4793250,55,3454.476446407533
202302,30~40평,1297.33,1250500,11,3180.879190337077
202302,40~50평,132.13,110000,1,2747.2943313403466
202302,50평 이상,533.58,385000,3,2381.08624761048
202303,20평 미만,4480.829,5291200,86,3896.814629614297
202303,20~30평,4543.6772,4254850,54,3090.2294291504686
202303,30~40평,492.23,537500,4,3603.4983645856605
202303,40~50평,707.119,590000,5,2753.4262267030017
202303,50평 이상,355.72,273000,2,2532.6099179129646
202304,20평 미만,4147.605,4850710,86,3859.4183872379363
202304,20~30평,6042.0876,6954400,72,3798.2766088992153
202304,30~40평,934.9231,1033500,8,3647.9470878407
202304,40~50평,134.9883,120000,1,2933.5875775900577
202305,20평 미만,3941.5641,4555600,83,3814.0899446491308
202305,20~30평,7341.7689,7915500,88,3557.8823517585797
202305,30~40평,911.44,664200,8,2404.8319143333624
202305,40~50평,727.9897,636000,5,2883.0078227755143
202306,20평 미만,6214.6349,7590110,115,4030.383667429924
202306,20~30평,5946.5601,6275000,71,3482.26531839811
202306,30~40평,1387.45,1446800,12,3441.161843670042
202306,40~50평,1439.7436,1257500,10,2882.2840400193477
202306,50평 이상,355.72,283000,2,2625.379511975711
202307,20평 미만,4188.683,5149080,84,4056.636417699787
202307,20~30평,5375.0903,5592300,65,3433.354412669123
202307,30~40평,465.45000000000005,456400,4,3235.836287463744
202307,40~50평,548.6013,466500,4,2806.136259611488
202308,20평 미만,5389.8904,6672650,115,4085.3789902666663
202308,20~30평,5222.6715,5289100,62,3341.9735474459762
202308,30~40평,1304.29,1327700,11,3359.2299258600465
202308,40~50평,1157.4214,951200,8,2712.028652658401
202308,50평 이상,343.6899,281000,2,2698.0717210485377
202309,20평 미만,4892.3845,5804350,97,3915.1368826387215
202309,20~30평,6460.2406,6383100,78,3260.5952787578835
202309,30~40평,1897.361,1963300,16,3414.6849229008076
202309,40~50평,543.6172,457000,4,2774.194782652204
202309,50평 이상,177.86,129000,1,2393.455526818846
202310,20평 미만,2988.2028,3241260,69,3579.4618758807133
202310,20~30평,3641.1697,3593400,43,3256.706217235632
202310,30~40평,1038.25,1040950,9,3308.581748133879
202310,40~50평,707.0666,658000,5,3070.9978381102997
202310,50평 이상,331.6598,253500,2,2522.3135272951376
202311,20평 미만,2401.8462,2636750,54,3622.744453828892
202311,20~30평,3597.7196,3427850,43,3144.1875014384113
202311,30~40평,479.701,493600,4,3395.6151852925045
202311,40~50평,569.4336000000001,496000,4,2874.435228268932
202312,20평 미만,3031.9475,3647400,58,3969.864253916006
202312,20~30평,3477.6866,3421700,41,3246.8739420050097
202312,30~40평,911.6102,873500,8,3162.042285178468
202312,40~50평,134.99,117000,1,2860.2118675457436
202401,20평 미만,3492.698,4244600,71,4010.418306993619
202401,20~30평,4840.6028,4921950,58,3355.4570930711357
202401,30~40평,1017.2262000000001,888000,9,2880.775190414875
202402,20평 미만,3421.8423,4003150,69,3860.6089474082423
202402,20~30평,4576.4917,4895946,55,3530.3509454633127
202402,30~40평,680.13,776000,6,3765.162542455119
202402,40~50평,282.4483,195000,2,2278.2930539854547
