년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
202201,20평 미만,6835.3369999999995,5700150,137,2751.9484408742396
202201,20~30평,920.856,1057500,11,3789.68047121374
202201,30~40평,345.131,457000,3,4369.64514923319
202202,20평 미만,1283.294,1098700,38,2825.315165503773
202202,20~30평,1124.6232,1148100,14,3368.8883530056996
202202,30~40평,99.09,51000,1,1698.455949137148
202203,20평 미만,2664.196,2700650,60,3345.153659865866
202203,20~30평,2002.297,1766600,24,2911.54608931642
202203,30~40평,641.778,762800,6,3922.2908856333493
202203,40~50평,138.412,150000,1,3576.2795133369937
202204,20평 미만,2386.172,2251850,58,3114.2369451992563
202204,20~30평,2663.107,2602400,33,3224.77467108907
202204,30~40평,473.66999999999996,388500,4,2706.631198935968
202204,40~50평,406.082,363000,3,2949.8968188690956
202205,20평 미만,2328.417,2296400,60,3254.623205379449
202205,20~30평,2520.7103,2454100,31,3212.796805725751
202205,30~40평,809.648,705500,7,2875.5088631108824
202205,40~50평,267.32,163500,2,2018.3674996259165
202206,20평 미만,1606.6009999999999,1595250,43,3276.684752468099
202206,20~30평,1933.909,1798800,23,3069.4515615781297
202206,30~40평,470.801,548500,4,3844.6180020858064
202207,20평 미만,1043.7182,770470,33,2436.051225321164
202207,20~30평,339.39959999999996,408000,4,3967.005264590766
202207,30~40평,128.41,171500,1,4407.3670274900705
202207,50평 이상,169.199,151000,1,2945.052866742711
202208,20평 미만,974.1572,862350,29,2921.248233857944
202208,20~30평,498.565,484000,6,3203.5943156860185
202208,30~40평,229.98,179000,2,2568.4842160187845
202208,40~50평,134.99,119000,1,2909.1043781020812
202209,20평 미만,1039.166,819750,35,2603.217387789824
202209,20~30평,392.582,255800,5,2150.2259400583825
202209,30~40평,214.0744,130500,2,2011.6837884399067
202209,40~50평,153.61,103000,1,2212.746565978777
202210,20평 미만,875.064,753650,22,2842.1292614025947
202210,20~30평,1155.5173,1080200,14,3084.904051198541
202210,30~40평,342.878,334000,3,3214.5544479377504
202210,40~50평,134.94,71500,1,1748.5549132947974
202211,20평 미만,665.61,620750,19,3077.5904809122458
202211,20~30평,478.694,376700,6,2596.8781726948737
202211,30~40평,114.99,85000,1,2439.3425515262197
202212,20평 미만,845.1876,785400,20,3066.5617905421236
202212,20~30평,424.7889,376800,5,2927.1951315112046
202212,30~40평,111.69,64500,1,1905.7211925866236
202212,50평 이상,170.3,100000,1,1937.7568995889606
202301,20평 미만,859.2090000000001,773700,21,2971.582001585178
202301,20~30평,1961.031,1784500,24,3002.9357006595
202301,30~40평,228.27,147000,2,2125.1149954001835
202301,40~50평,132.68,60000,1,1492.312330419053
202302,20평 미만,2264.2266,2031840,48,2961.3078478982625
202302,20~30평,3337.9492,2870700,40,2838.0629639300682
202302,30~40평,666.99,586200,6,2900.2833625691537
202302,40~50평,417.926,324100,3,2559.1372635346925
202303,20평 미만,4057.6999,3943250,83,3206.92148771278
202303,20~30평,3930.6076,3441850,47,2889.656296395499
202303,30~40평,1006.432,936300,9,3070.0434803344883
202303,40~50평,161.63,217500,1,4440.697890243148
202304,20평 미만,3740.6845,3376530,77,2978.7460022356872
202304,20~30평,5572.3753,5033600,67,2980.93346297045
202304,30~40평,1720.82,1340800,15,2571.2392928952477
202305,20평 미만,3853.075,3482150,75,2982.318018725304
202305,20~30평,4033.7281,3493700,49,2858.202068701656
202305,30~40평,784.064,550000,7,2314.8620520773816
202305,40~50평,1043.08,1023000,7,3236.472753767688
202306,20평 미만,4080.343,4033900,78,3262.438966528059
